neighbourhood_group,neighbourhood,room_type,minimum_nights,price
4,88,1,1,130
1,18,0,2,80
2,81,1,3,95
0,100,0,2,68
2,61,1,1,98
1,5,1,30,305
0,111,0,1,60
1,27,1,10,300
0,6,0,2,75
0,12,0,2,65
0,20,0,4,75
1,68,0,1,80
0,6,1,14,120
0,22,0,14,55
1,30,0,2,99
1,30,0,1,60
1,43,1,2,205
0,24,1,30,139
0,12,0,2,85
1,23,1,3,180
1,28,0,1,108
1,7,0,30,55
2,56,0,1,79
1,19,1,2,140
2,37,0,2,59
1,101,1,1,450
1,1,1,30,159
0,15,1,7,90
0,38,0,1,150
1,8,1,30,191
4,99,1,3,155
0,6,1,5,160
2,25,1,5,149
1,7,1,30,142
2,56,1,3,169
1,14,1,1,210
0,22,0,1,95
2,46,1,1,128
0,21,1,2,125
1,4,0,3,79
0,20,1,2,299
4,65,0,1,50
0,12,1,4,55
1,2,1,2,92
1,1,0,2,175
2,37,0,2,51
2,159,0,1,35
1,11,1,2,500
1,5,1,3,168
0,79,1,2,80
0,54,1,2,97
2,37,1,1,229
0,6,1,1,151
0,54,0,1,49
0,12,1,7,130
0,20,1,3,120
0,70,0,3,33
1,28,0,1,250
0,12,1,4,180
0,6,0,21,1350
1,19,0,1,125
0,21,0,1,75
1,1,0,1,159
1,28,1,2,125
0,21,1,4,100
1,8,0,1,45
2,95,1,3,81
0,21,0,1,39
0,22,0,1,60
2,63,1,3,268
1,8,1,90,150
0,15,1,3,188
1,101,1,30,105
0,36,1,3,145
0,12,0,6,85
1,2,0,3,55
2,94,0,1,165
1,30,2,1,60
2,37,0,1,55
0,70,0,3,40
0,22,0,7,39
0,12,0,2,71
0,12,0,20,70
1,7,2,1,69
1,14,1,7,250
0,3,0,7,37
0,33,1,5,600
2,81,0,1,59
1,11,1,1,350
2,56,0,30,39
0,79,1,28,100
4,98,1,2,115
0,12,1,3,180
1,2,0,2,97
1,8,1,5,199
0,12,0,2,70
1,2,0,2,1500
0,21,0,4,80
2,37,1,1,148
0,12,0,30,109
1,52,1,1,1000
0,6,1,2,89
1,28,1,2,190
1,7,1,1,197
2,46,0,1,135
0,6,0,1,55
1,1,1,3,737
0,6,1,3,140
0,6,1,3,99
1,11,1,3,400
0,20,1,3,200
1,1,1,10,299
1,5,0,1,55
0,36,1,6,400
0,32,1,31,100
0,21,0,1,49
0,12,1,1,120
1,28,1,4,185
1,64,1,4,300
0,15,1,2,68
0,111,1,6,103
1,7,1,2,115
1,7,1,4,205
0,15,0,1,75
1,14,0,2,130
1,2,0,1,50
1,23,1,4,200
1,26,1,3,167
1,14,1,6,135
2,44,1,2,150
2,56,0,1,80
1,7,1,30,130
0,16,1,4,175
1,28,0,1,55
0,70,0,1,50
0,20,1,7,120
4,169,0,2,70
1,45,0,1,109
1,43,1,1,219
1,1,1,30,169
4,187,0,1,60
0,13,1,1,410
0,32,0,1,120
1,4,1,4,100
0,21,0,2,50
2,25,1,2,295
1,28,1,4,300
0,22,1,3,70
1,60,1,2,159
1,7,0,1,110
0,13,1,2,150
1,7,1,4,299
0,40,0,3,100
0,38,0,1,99
1,28,0,1,300
1,28,1,4,135
1,19,1,2,150
1,1,1,28,675
0,6,1,1,95
1,64,0,3,307
0,21,0,2,39
1,45,0,1,50
1,4,0,1,75
0,111,0,29,32
0,12,1,6,175
0,0,0,3,65
1,28,1,2,195
0,12,0,2,40
2,87,1,2,125
1,53,1,1,250
0,96,1,3,130
1,68,1,2,299
1,1,0,3,300
0,79,0,7,55
0,6,0,5,45
0,21,0,2,70
1,19,1,6,159
1,43,1,2,244
0,12,0,3,60
2,62,1,1,130
1,7,0,2,130
2,44,0,30,45
0,29,1,1,75
0,12,0,2,90
0,6,1,3,160
0,6,0,4,45
0,13,1,2,999
0,113,1,4,285
1,23,0,2,188
1,8,1,31,100
1,43,1,29,245
1,11,1,4,265
0,13,0,4,90
0,21,0,1,45
2,124,0,1,75
2,25,0,14,55
1,23,1,1,211
2,39,0,1,89
1,11,1,4,349
1,2,1,1,90
1,52,0,2,150
4,150,0,14,40
1,19,0,5,99
1,2,0,6,100
0,12,0,2,75
0,20,0,20,59
0,90,1,1,119
0,17,0,2,65
1,7,1,1,95
1,1,1,30,209
0,73,0,2,50
0,21,0,15,35
0,12,1,90,125
1,7,0,7,75
2,63,1,2,165
1,11,1,30,150
0,20,1,2,100
0,0,2,1,45
2,81,0,1,51
0,6,0,1,48
1,1,1,3,388
1,27,1,4,200
0,6,0,1,64
4,72,0,1,65
1,71,0,1,100
1,4,1,1,195
1,8,0,1,50
2,44,0,4,38
0,17,0,10,70
0,12,1,2,175
0,15,1,3,12
1,68,1,1,180
1,18,1,2,129
2,103,0,1,40
1,14,1,32,140
0,6,1,1,389
0,12,0,2,85
0,6,1,2,80
0,6,1,4,159
1,19,1,29,120
0,21,0,5,65
1,9,1,7,150
1,8,1,30,120
0,12,0,4,70
1,30,0,2,88
1,26,1,3,339
1,8,1,3,120
0,12,1,6,225
1,1,1,2,150
2,56,0,1,65
0,12,0,3,150
1,1,0,1,120
1,2,2,4,39
0,20,1,2,350
0,15,1,2,150
1,7,1,1,299
0,21,0,2,50
0,6,0,1,75
0,29,0,8,90
0,20,0,7,135
0,12,0,1,93
2,39,1,3,115
1,19,1,3,198
0,21,2,4,40
0,22,0,5,42
1,19,1,3,120
1,23,0,1,95
1,1,0,1,250
1,52,1,30,150
1,27,1,4,205
0,21,0,1,73
0,34,0,2,158
2,39,1,1,125
1,11,1,3,170
1,5,1,30,242
1,2,0,2,67
4,175,1,2,165
1,2,0,3,79
2,61,0,2,38
0,24,0,14,45
0,20,0,7,55
1,8,0,9,100
1,23,1,1,185
0,12,0,3,200
1,14,1,3,555
1,30,1,1,160
0,54,0,1,60
0,15,1,4,140
0,29,1,2,199
1,8,1,1,75
1,101,1,30,149
0,6,1,28,150
1,2,1,1,130
1,2,1,5,350
1,7,1,2,170
0,12,0,2,115
0,12,1,30,95
1,28,1,2,199
2,61,0,1,80
0,79,0,7,60
0,15,0,1,65
1,27,0,1,100
1,11,1,4,220
0,12,0,2,110
0,54,0,30,53
1,30,0,2,50
1,14,1,3,485
0,6,0,30,39
0,15,0,3,65
0,24,0,2,100
1,1,1,14,95
1,8,0,5,99
1,11,1,30,188
0,12,0,6,100
1,77,1,1,251
1,28,1,1,129
0,6,1,7,114
4,136,1,4,60
0,6,0,30,42
2,126,0,3,38
2,81,0,2,51
1,64,1,2,182
0,73,0,5,59
1,19,1,1,250
1,5,1,30,150
1,8,0,2,140
1,8,0,30,60
0,6,0,1,150
1,68,1,6,130
0,15,1,2,128
1,48,1,2,400
0,21,1,3,60
2,152,0,5,100
0,12,0,2,69
1,19,1,30,312
1,23,0,1,99
1,2,1,3,149
0,20,1,4,120
0,90,1,5,99
0,15,0,1,80
1,1,1,1,165
0,123,0,2,45
0,22,0,2,90
1,1,1,3,699
0,6,1,2,120
0,6,1,2,100
0,6,1,5,165
2,56,1,3,99
0,6,0,2,80
0,12,0,4,50
0,79,0,2,60
1,5,1,30,300
0,20,1,7,480
1,28,1,2,166
0,12,1,2,180
1,64,1,2,175
1,19,0,7,71
1,5,1,10,160
0,21,0,3,58
0,15,1,5,200
0,6,0,3,42
1,28,1,3,140
0,12,0,1,50
4,99,0,2,55
0,12,0,1,45
1,11,0,2,70
1,19,1,30,184
1,2,0,3,65
0,21,0,7,38
1,2,0,4,45
1,8,1,1,150
2,25,0,1,139
1,14,1,30,298
1,28,1,6,165
0,12,0,6,65
1,68,1,4,400
2,56,1,2,95
3,55,1,1,99
1,7,1,30,412
0,6,0,1,60
2,25,0,1,71
0,6,0,1,165
1,1,1,2,400
1,11,1,2,225
1,30,1,29,110
0,6,1,1,500
0,6,0,1,43
1,43,1,2,250
0,67,1,2,80
1,68,1,3,249
1,77,1,30,350
0,21,0,3,45
1,1,1,3,230
1,23,0,28,62
0,111,1,9,140
1,23,1,1,94
0,6,0,1,45
1,26,1,3,275
1,7,1,2,235
0,12,0,5,85
2,39,0,1,80
0,12,0,5,100
1,1,0,2,300
1,101,1,30,600
2,62,1,4,125
1,11,1,2,450
0,22,1,1,80
0,12,0,2,69
0,13,1,3,100
1,2,0,1,75
1,2,0,5,60
0,15,0,1,55
0,12,1,1,175
1,19,1,1,239
1,30,2,2,125
0,21,0,3,80
1,165,0,2,93
0,21,0,2,43
0,12,1,5,450
1,19,0,2,87
1,28,1,2,150
1,2,1,2,250
1,28,1,30,105
1,19,1,2,200
0,12,0,2,66
1,14,1,3,125
0,6,1,3,125
1,2,0,2,69
1,11,1,3,300
0,15,0,7,60
0,6,0,1,45
4,205,1,2,149
0,6,0,1,38
0,20,1,30,159
0,15,0,14,65
2,49,0,3,40
2,46,0,1,90
0,20,1,30,129
0,20,1,14,150
0,21,0,3,60
1,7,1,2,145
1,43,1,2,228
0,21,0,1,125
0,21,0,1,85
2,152,1,2,95
0,12,0,2,85
1,4,0,2,98
0,10,0,60,48
1,28,1,7,150
1,11,0,6,295
2,112,0,1,35
0,20,1,3,199
2,25,0,3,130
1,28,1,4,200
1,71,1,7,325
1,71,1,30,285
0,33,0,1,74
2,56,0,1,75
3,41,0,1,110
1,14,1,30,334
0,6,1,3,200
0,6,1,7,100
1,30,1,1,80
1,2,2,1,65
1,7,1,31,189
2,56,1,3,120
0,3,1,2,100
1,7,0,2,209
1,28,1,2,175
1,50,1,2,305
0,73,0,1,50
0,24,0,3,50
1,14,0,1,135
1,4,0,3,60
0,35,0,2,30
2,83,0,2,45
1,8,0,1,85
1,19,0,3,80
0,54,1,1,90
0,6,1,3,10
2,183,0,1,70
2,44,0,2,40
0,54,0,3,47
2,56,0,1,110
0,12,1,7,200
1,30,0,3,65
0,15,1,3,99
0,20,0,4,43
1,14,1,30,124
0,12,1,2,160
4,99,0,1,99
0,12,0,3,56
1,8,0,6,66
0,6,1,2,99
1,5,1,30,200
1,2,1,3,200
1,8,1,4,350
1,50,1,5,221
1,28,1,1,177
0,113,1,1,285
2,183,1,2,85
1,19,1,5,162
1,28,1,2,175
0,6,0,1,100
2,56,0,1,51
1,9,0,2,120
1,45,0,3,110
1,50,1,14,350
1,68,2,1,49
1,71,1,30,347
1,4,0,1,75
1,43,0,4,115
0,20,0,5,70
1,11,1,2,159
1,28,1,5,400
1,23,0,3,110
0,20,1,5,150
0,21,0,2,38
0,12,0,5,60
1,8,0,1,86
0,16,1,2,125
2,39,0,6,45
1,7,0,1,199
0,6,1,7,195
0,34,0,3,40
0,21,0,4,40
1,19,0,2,150
0,15,1,2,110
1,28,1,1,120
0,123,0,5,62
0,12,1,2,350
1,48,1,30,499
0,20,1,30,129
1,19,0,30,62
1,19,0,2,85
0,21,0,1,80
1,9,1,1,140
1,14,1,30,205
1,14,1,30,230
1,43,1,2,503
4,141,0,2,56
1,7,1,3,175
1,30,1,30,37
1,27,1,1,205
0,12,1,3,175
1,9,1,3,150
1,77,1,7,200
2,37,0,3,59
0,15,1,30,88
1,8,1,4,174
0,113,1,30,202
0,20,0,2,52
1,102,0,3,50
0,12,1,2,160
0,3,1,4,110
1,14,0,1,149
1,11,1,2,250
1,43,1,30,267
1,77,1,2,157
0,10,1,3,249
0,16,0,5,125
0,29,1,30,125
0,12,1,1,200
1,45,1,3,103
0,12,1,2,150
4,182,0,1,30
1,8,0,1,10
0,12,1,9,249
0,15,1,2,120
1,1,1,30,245
0,12,0,2,50
1,14,1,4,250
0,12,0,8,80
1,7,0,1,110
4,144,0,3,60
4,156,0,3,35
1,19,1,2,350
0,15,1,30,300
1,19,1,2,180
1,28,1,2,189
1,8,1,2,249
0,24,0,3,40
1,19,1,3,142
1,28,0,5,130
2,63,0,5,45
1,30,1,1,75
1,43,0,7,169
0,21,0,2,58
1,14,1,3,350
1,23,0,3,115
2,95,0,1,55
1,8,1,2,115
0,20,1,1,143
1,11,0,3,90
1,9,0,1,175
1,7,0,1,125
1,1,0,1,295
0,21,0,10,75
2,126,1,2,80
1,43,1,2,256
2,37,0,1,50
1,52,0,1,69
1,23,1,7,120
1,4,0,1,88
1,7,1,3,250
0,15,0,3,40
0,12,0,2,60
1,2,0,2,75
1,8,0,7,85
0,54,0,1,65
1,28,2,30,45
1,2,0,12,39
1,1,1,28,180
1,28,0,3,99
1,64,0,1,100
1,8,1,1,165
0,13,0,30,48
2,25,1,5,90
2,37,0,1,73
0,38,1,3,130
1,30,1,30,180
0,21,1,5,100
1,1,1,2,260
1,11,1,2,190
1,2,1,1,90
1,2,1,6,115
1,11,1,1,1500
3,74,0,2,49
1,8,1,5,50
1,7,2,1,65
0,24,0,10,49
1,4,1,3,200
1,8,1,29,100
1,45,1,6,150
0,6,1,30,125
0,76,0,15,29
0,20,1,7,295
1,2,0,2,68
1,19,1,3,180
1,1,1,1,320
0,22,0,4,69
2,129,0,1,37
1,8,0,3,67
0,16,1,5,265
0,24,0,1,78
0,21,1,2,300
0,6,0,1,65
0,6,1,5,95
4,88,1,2,120
1,9,1,7,300
0,16,1,2,300
0,20,1,4,92
0,21,0,2,80
1,2,1,5,180
0,84,0,2,45
0,54,0,2,60
0,13,1,2,115
0,12,0,1,66
1,1,1,3,249
0,6,1,3,125
0,20,1,2,125
1,2,0,4,45
1,30,0,2,100
0,6,0,2,50
1,14,1,2,300
1,30,0,2,55
1,2,1,5,75
1,28,0,4,85
1,8,1,1,199
0,15,1,2,100
0,15,1,5,104
0,21,0,4,85
1,53,1,30,140
1,68,1,1,120
0,6,1,2,550
2,37,0,1,50
1,7,0,4,125
1,5,0,3,112
3,195,1,14,1250
0,3,1,3,150
0,12,1,3,160
1,8,1,2,375
0,38,1,30,123
1,50,1,3,180
2,83,1,2,93
1,8,1,10,115
0,22,0,5,55
1,19,1,1,499
3,166,1,3,70
0,6,0,2,100
2,37,0,1,75
2,87,0,2,44
1,11,1,2,195
2,87,0,1,100
1,9,1,3,179
0,22,1,3,95
0,12,1,30,4500
2,160,0,1,60
0,20,0,1,78
0,12,0,27,47
1,43,1,3,225
0,54,0,1,59
1,28,1,31,195
4,59,1,2,399
0,33,1,4,450
2,56,0,1,50
0,21,1,3,95
0,20,0,1,60
0,12,1,3,300
1,2,0,1,87
0,12,0,1,82
1,2,0,6,100
0,21,0,5,65
1,1,1,2,165
1,27,1,3,450
0,33,0,2,60
0,15,0,2,60
0,34,1,2,130
2,56,0,3,100
0,6,1,2,125
1,19,0,2,110
1,18,1,2,55
1,1,1,2,130
0,17,1,2,125
1,9,0,2,75
1,7,1,2,97
2,62,1,1,125
2,31,0,30,50
1,28,1,6,260
1,2,0,20,45
0,29,1,2,150
1,28,1,14,95
1,45,1,2,140
1,19,0,90,80
2,149,1,1,50
0,34,1,60,119
0,135,1,3,69
1,2,1,3,90
1,7,1,2,150
0,20,0,1,119
1,43,1,2,472
1,4,1,3,350
0,6,0,14,49
1,8,1,7,121
1,1,1,3,250
2,49,1,7,75
0,111,0,1,40
0,6,0,1,65
0,6,1,31,125
1,43,1,29,198
1,7,1,7,125
1,71,0,1,100
1,7,1,2,290
1,1,1,2,260
0,79,1,7,100
1,30,0,1,90
1,43,0,30,80
0,22,2,1,20
1,7,1,30,190
0,6,1,2,185
2,31,1,30,79
1,71,1,29,159
1,71,1,1,273
1,5,1,30,125
2,62,1,1,159
1,53,0,28,70
2,61,1,1,79
4,128,0,1,45
0,6,0,2,60
1,2,1,3,104
1,64,0,2,59
0,12,0,2,66
2,124,0,1,33
1,1,1,2,550
1,26,1,30,133
0,21,0,10,80
1,4,0,2,75
0,12,0,1,400
0,12,0,1,65
1,1,1,2,250
1,19,2,1,70
0,12,0,5,80
0,6,1,3,188
0,100,0,2,250
1,30,0,1,45
1,1,1,6,200
0,6,0,28,85
0,10,1,3,90
2,56,1,1,70
1,1,0,1,425
0,12,0,2,65
1,43,0,5,110
0,6,1,2,115
0,3,1,3,188
1,5,1,30,197
1,2,0,2,85
0,24,2,2,25
1,8,1,3,150
1,7,0,30,54
1,1,1,2,140
2,56,0,21,45
1,28,1,7,200
0,15,0,2,65
1,19,1,2,250
2,103,1,1,220
1,19,1,5,199
1,14,0,3,130
1,2,1,5,180
0,12,1,2,168
0,22,0,1,55
0,12,0,2,110
2,49,0,14,35
2,129,0,3,89
1,19,1,3,295
2,63,0,2,59
0,15,0,1,100
0,15,1,2,80
1,19,0,2,149
0,12,1,1,444
1,9,1,2,200
1,1,1,2,672
0,6,0,1,60
1,14,0,1,130
0,13,1,3,97
1,2,0,2,100
0,15,1,3,185
0,84,0,3,60
1,9,1,2,300
1,7,0,2,146
1,8,0,3,250
1,30,0,1,55
0,12,0,2,150
4,213,1,2,85
0,21,0,3,60
1,8,1,2,199
0,12,1,4,120
1,28,0,30,62
0,6,0,30,43
0,12,1,2,200
1,19,1,30,455
1,27,1,30,643
0,6,0,2,55
0,12,0,1,124
0,21,0,1,100
2,56,1,4,108
0,12,0,3,169
0,12,0,3,53
0,21,0,2,58
1,71,0,1,100
1,28,1,1,135
1,4,0,1,75
1,19,1,1,129
1,7,0,4,100
1,19,1,1,300
0,13,1,2,225
0,6,1,30,217
0,6,1,2,275
1,30,0,3,145
1,1,0,2,325
1,18,1,3,225
0,6,1,14,110
1,19,0,30,55
0,12,1,2,200
0,34,0,2,60
1,28,0,1,350
1,1,1,2,235
0,24,1,3,78
1,19,0,5,100
2,44,1,3,110
0,96,0,4,90
0,12,1,4,225
1,2,1,1,100
1,1,1,4,200
1,26,1,4,475
0,21,1,7,250
2,56,1,4,200
1,14,1,2,215
1,5,1,30,200
1,4,0,3,55
1,4,1,1,250
1,19,0,4,70
0,12,0,2,69
1,8,1,7,325
0,54,1,2,150
1,19,0,2,60
2,56,1,5,115
0,12,1,3,140
1,11,1,3,115
2,81,0,2,45
0,12,1,30,118
0,20,1,30,399
1,4,2,1,60
0,12,1,3,250
1,8,1,2,220
1,8,1,30,200
1,23,1,14,160
0,111,0,5,60
0,90,0,1,75
0,29,0,1,250
0,6,1,1,60
2,39,0,2,48
1,7,1,30,130
0,12,0,1,70
2,44,1,3,50
0,16,0,1,149
0,21,0,1,70
1,19,1,7,100
1,7,1,1,189
2,49,1,1,99
1,8,0,1,65
0,34,1,4,140
1,28,1,1,150
1,71,0,1,120
2,83,0,2,40
1,8,0,2,69
0,3,1,7,150
1,71,0,90,105
0,21,0,1,40
2,56,0,3,70
0,12,0,13,98
1,28,0,2,90
1,11,0,7,110
1,2,1,3,115
1,19,0,3,100
0,54,0,2,48
0,6,0,30,60
1,19,1,5,180
0,21,0,1,70
1,2,0,1,57
0,21,0,2,55
3,55,1,3,120
2,46,0,1,50
0,54,1,3,199
0,20,1,15,149
0,6,0,1,75
1,11,0,3,140
0,15,1,4,105
1,7,1,3,200
1,52,1,1,300
2,81,1,1,60
1,14,0,1,199
0,32,1,7,140
1,11,1,1,200
0,12,1,3,300
1,8,1,2,200
1,19,0,4,140
0,16,1,4,160
1,19,0,3,420
1,45,0,1,60
0,6,1,4,150
0,6,1,3,98
0,15,0,1,44
0,12,1,4,150
4,156,0,1,50
1,19,1,3,185
1,30,0,2,50
0,0,1,2,115
0,21,0,1,40
1,2,0,2,85
0,6,1,5,109
1,1,0,2,95
1,7,0,2,110
1,8,0,1,59
0,16,1,13,115
0,6,2,30,19
2,103,1,2,165
2,56,0,1,60
1,19,1,2,149
0,13,0,3,130
1,8,1,7,155
0,36,1,4,125
0,21,0,7,50
0,21,0,1,80
1,1,1,28,675
0,3,1,12,114
0,79,1,2,180
0,12,1,7,90
1,7,1,3,425
0,21,0,2,50
0,21,0,5,50
1,9,0,3,125
2,83,0,7,120
1,2,1,3,112
1,68,1,2,249
1,4,2,7,65
1,2,1,1,200
2,44,0,30,42
1,23,0,1,89
4,65,0,2,80
0,16,1,1,300
0,21,0,30,68
0,34,0,1,129
0,21,0,3,48
1,8,2,3,125
1,2,1,4,175
1,8,0,1,110
0,33,1,2,185
1,8,1,6,225
1,7,1,3,170
1,8,1,2,220
0,29,1,4,135
1,68,1,3,176
0,6,0,4,50
1,28,1,7,900
1,28,0,1,187
0,6,0,30,25
1,18,1,2,95
1,43,0,2,90
0,21,0,14,49
4,66,1,5,100
0,24,0,6,30
0,12,0,1,89
0,21,0,2,75
1,18,0,3,50
0,16,1,10,195
2,83,1,1,115
1,43,1,2,234
0,29,0,1,62
0,21,0,1,80
0,6,1,3,215
1,23,1,1,200
0,21,1,15,50
1,43,1,2,403
0,12,1,3,350
1,26,0,2,200
4,66,0,3,40
1,19,1,7,170
1,64,1,3,175
1,8,1,6,120
0,13,1,2,150
1,8,1,4,400
1,4,1,5,120
0,15,1,3,249
1,5,1,30,175
0,22,1,4,150
1,1,1,1,590
0,0,0,2,43
2,160,0,1,29
0,12,1,1,399
0,29,0,16,250
0,147,0,1,60
2,56,0,5,100
1,2,0,2,50
0,24,1,7,100
2,37,0,1,45
1,18,0,2,75
4,144,1,2,100
0,12,1,1,140
1,8,1,1,220
0,6,0,5,42
1,7,1,2,164
2,46,0,1,60
0,67,0,2,40
0,13,1,3,145
1,43,1,2,180
1,4,1,2,175
0,76,1,1,110
2,83,1,4,85
1,102,1,2,236
1,2,0,3,69
2,160,2,4,30
1,7,0,1,180
1,52,1,14,375
0,15,1,1,75
1,2,1,2,109
1,14,1,3,250
0,12,1,3,150
0,22,0,2,45
1,4,1,2,100
1,9,0,5,120
1,2,0,3,110
2,25,1,1,99
0,90,0,2,60
0,15,1,3,120
0,20,0,14,100
2,95,0,1,65
1,2,0,2,88
0,20,1,2,199
1,2,0,3,60
0,20,1,2,108
1,28,1,3,100
1,14,0,2,149
1,19,1,1,190
0,3,1,15,150
1,68,1,5,399
4,173,0,3,50
2,103,0,1,70
0,12,1,2,600
1,53,2,1,100
0,21,0,1,50
3,172,0,1,22
1,7,1,3,178
0,12,0,1,150
0,20,0,2,75
0,100,0,2,55
0,123,1,3,250
1,2,0,1,89
1,30,1,2,145
1,9,0,3,89
1,7,0,1,103
0,54,0,1,200
0,21,0,1,65
1,7,1,1,150
0,24,1,5,92
1,2,0,2,60
1,9,0,3,65
1,28,1,1,600
1,28,1,2,139
0,29,1,2,175
1,7,1,2,367
1,7,1,1,350
0,54,1,1,165
1,28,1,4,159
1,14,1,4,300
0,21,0,2,48
0,12,0,30,109
1,43,1,30,170
1,5,1,29,202
1,11,1,1,89
1,2,1,2,105
4,120,0,2,50
1,9,1,1,398
1,1,0,3,350
1,9,0,3,73
0,24,1,14,82
0,6,1,2,499
0,21,1,1,100
1,28,0,5,1250
1,8,1,3,200
2,121,0,2,95
1,7,1,4,450
1,28,1,10,99
1,5,0,1,105
2,152,0,1,75
0,20,1,90,100
2,25,1,7,90
0,12,0,5,40
0,12,1,3,180
0,79,0,1,58
1,5,1,29,169
1,4,1,2,400
0,76,0,2,65
2,31,0,7,50
1,2,1,7,134
1,2,0,25,59
1,7,1,30,99
2,37,0,2,98
1,2,1,14,76
0,3,0,2,95
2,139,0,6,40
2,152,1,3,150
1,14,0,1,199
0,6,1,7,110
0,22,0,3,65
1,19,1,3,174
0,20,1,10,99
0,15,1,1,99
0,100,1,3,130
0,6,1,28,140
0,6,0,4,50
0,12,1,30,180
1,28,1,1,109
1,77,1,2,1500
0,12,0,4,63
0,24,1,2,225
1,4,0,3,75
1,8,1,12,150
1,45,0,1,50
4,88,0,2,70
2,49,0,6,50
1,8,1,1,150
1,27,1,5,150
0,21,0,7,35
0,6,0,2,70
0,12,0,1,75
0,6,0,2,50
2,56,0,2,51
0,24,1,2,150
1,51,0,21,55
1,8,1,3,195
0,6,0,2,55
1,7,0,2,145
1,2,0,4,75
1,4,1,2,220
0,15,0,1,105
0,20,0,2,95
0,20,1,3,215
1,2,0,1,60
1,2,0,1,164
1,27,0,1,95
1,8,0,5,50
0,12,0,1,65
0,12,1,2,90
0,6,0,5,45
1,43,1,1,225
1,8,1,6,230
0,15,0,2,38
1,7,1,2,250
2,83,1,2,100
1,18,1,3,122
0,36,1,4,160
0,12,0,1,46
0,12,0,3,96
0,21,0,15,39
1,19,0,1,120
0,15,1,1,150
1,8,0,2,85
0,21,0,1,65
0,21,1,3,136
0,24,1,5,150
1,45,0,6,175
0,21,0,1,120
2,44,1,21,60
2,31,0,5,30
0,15,1,3,245
0,20,1,3,250
4,59,0,2,35
1,2,0,14,50
2,44,0,3,45
1,1,1,5,269
1,14,1,1,900
1,2,0,1,62
4,69,0,2,35
0,6,0,1,37
0,6,1,2,115
2,37,0,1,60
0,21,0,1,115
0,6,2,1,36
1,27,0,1,134
0,20,1,1,75
1,14,1,5,245
1,48,1,2,200
1,8,0,2,110
2,116,1,2,100
0,22,0,1,30
1,1,1,28,675
0,22,0,2,50
0,38,1,5,125
0,90,1,1,119
1,14,1,2,250
2,129,0,4,55
1,28,1,2,135
0,76,1,3,113
0,15,0,10,75
2,47,1,2,169
0,12,1,30,210
0,6,0,2,57
1,1,1,2,289
1,53,1,14,90
0,111,0,1,60
0,12,0,1,60
0,6,0,2,67
1,43,1,2,376
2,39,0,7,50
0,6,0,7,50
0,79,0,1,70
0,15,1,2,150
1,14,1,3,800
0,12,0,3,110
0,3,0,2,50
0,6,0,1,61
0,12,1,30,55
1,14,1,30,109
0,13,1,7,350
2,56,1,1,140
1,132,0,4,125
1,1,1,3,182
1,8,0,1,109
2,56,0,5,45
0,21,0,14,30
1,45,0,4,55
1,8,0,1,125
0,12,0,3,95
0,6,0,3,35
0,12,0,1,90
2,62,1,7,66
1,9,0,5,80
0,21,0,2,60
4,72,0,2,34
1,4,0,1,80
2,37,1,4,450
1,2,1,29,160
0,6,1,1,65
1,5,1,30,300
0,20,0,1,66
1,28,1,6,195
1,7,1,2,399
0,32,1,30,160
0,6,1,2,170
0,21,0,20,59
2,162,0,1,50
0,20,1,7,200
0,6,1,3,176
0,6,1,4,180
1,45,0,2,100
0,12,0,1,64
0,21,0,1,50
0,12,1,1,1000
0,16,0,1,58
0,16,1,15,144
1,2,0,1,99
1,26,0,2,150
0,20,1,4,175
2,25,0,1,99
1,8,1,2,255
1,4,1,4,149
0,17,0,2,90
2,162,0,2,40
0,15,1,5,98
1,23,1,2,145
0,54,0,2,70
1,9,1,5,200
0,84,0,7,35
0,21,0,14,50
1,23,0,3,100
0,21,1,2,160
0,6,1,2,250
0,21,1,2,350
0,6,1,7,115
1,7,1,2,300
3,172,1,2,67
1,27,1,2,170
1,8,1,30,250
0,12,0,3,75
0,22,2,1,40
1,52,0,2,150
0,6,0,2,72
0,12,0,2,50
0,6,0,1,70
0,6,1,2,98
2,83,2,30,35
0,6,1,2,200
0,15,0,2,60
0,21,0,1,55
1,7,2,2,400
0,54,1,6,85
1,11,1,26,150
1,5,1,30,150
1,8,1,3,375
0,21,0,3,60
0,38,1,7,300
2,162,0,1,40
0,16,1,2,130
2,37,0,1,49
1,43,1,29,145
1,1,1,29,204
0,12,0,2,75
0,34,1,3,115
1,68,1,3,155
2,56,0,30,38
0,24,0,3,70
0,35,1,1,649
0,137,1,10,125
1,19,1,1,295
1,64,0,5,92
0,20,1,5,175
0,6,0,30,65
1,7,0,1,95
2,37,0,1,55
1,2,0,7,50
1,52,1,7,123
1,7,1,4,350
1,68,1,1,189
1,1,1,4,319
1,23,0,1,95
2,44,0,1,55
1,5,1,1,299
1,2,0,2,35
0,6,1,30,140
1,23,1,3,300
1,43,1,15,110
0,15,1,10,84
1,14,1,2,300
1,23,1,3,200
1,7,2,1,75
0,6,0,1,41
0,67,1,3,150
0,21,0,1,50
1,23,1,2,250
0,6,1,3,95
1,27,0,1,100
2,56,0,3,79
1,18,2,1,300
0,38,1,5,119
1,2,0,30,39
0,6,0,3,230
0,6,0,14,45
4,138,1,1,85
2,81,0,1,38
0,96,1,2,175
1,11,1,3,250
2,39,0,2,70
1,2,1,3,155
0,0,1,40,110
1,30,0,2,48
0,15,0,2,55
